CUSTOMER_ID,HIGHEST_SPENT,PRODUCT_ID,INSURANCE_NAME,PROCESSING_FEES,COVERAGE_LIMIT,ANNUAL_FEE,ELIGIBLE_LIMIT
PNCde8607e6-70f8-4b81-bda4-49486ecf7,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCd6e49d9c-b0cb-449a-952b-9af74bc0e,Health care,5,Family Care Insurance,0,50000,2400,21
PNC0674fb24-d6a1-4f4f-9fde-552411b9e,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC17b0e3b9-eef7-40dc-971f-ae4f78a9b,Health care,6,Figma Preventive Care,0,10000,450,0
PNCcd26dd13-4b5d-4980-8e07-7d7539897,Fuel,7,Sigma HealthCare,0,5000,100,18
PNCa32c6e03-13ff-4d23-99ed-3b1bc5549,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC0199e833-7a29-4d08-9f4b-229b5031e,Fuel,7,Sigma HealthCare,0,5000,100,18
PNCbbd98fdc-3e6a-45cd-847f-255a4f868,Health care,6,Figma Preventive Care,0,10000,450,0
PNCad037303-823d-4042-a73f-6f6ebcd5c,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC0d11a677-f12b-4593-9bf1-2ec0ff49f,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCfd425ada-6a7b-4876-a28a-61d790cee,Health care,6,Figma Preventive Care,0,10000,450,0
PNC25d39954-5891-441c-8d51-f4d1e22c9,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC231e9339-44d7-48ac-bbc4-829cb72c7,Dinning,7,Sigma HealthCare,0,5000,100,18
PNCdc60d6a7-4dfd-4ae4-a141-1bc109c2a,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC98e1bdfd-6b37-4ed1-b87d-591513dd6,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC4a230fef-1c04-4fd6-a36d-f07b1d81f,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCdc3f4320-314d-440e-a90b-0cf84b577,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCa681248a-9e6f-44f8-9b0b-27fe7e175,Health care,6,Figma Preventive Care,0,10000,450,0
PNC5d8b6056-b50e-4d8b-9a24-8142ee931,Health care,6,Figma Preventive Care,0,10000,450,0
PNCaf3ec4a6-6ca1-4ddc-b891-173dedade,Health care,6,Figma Preventive Care,0,10000,450,0
PNC5ade7cce-50a7-4c5d-824d-19f105798,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC979e73af-ce1f-46c0-8443-48ccfd460,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC27641770-6d47-434b-b5b8-ec1deb1eb,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCd935d03c-636b-41e4-bca8-1525b55d9,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCec9633a2-6eab-4d87-8d38-0481dc5ef,Health care,6,Figma Preventive Care,0,10000,450,0
PNCf1249dfe-fce5-4f37-9173-5806f5d62,Health care,4,Criti Care Insurance,0,30000,600,18
PNC1667b9b9-2ba9-4cf8-bb94-25f269648,Health care,6,Figma Preventive Care,0,10000,450,0
PNCa5a29ebd-12e0-445f-be89-8cfafdfbd,Health care,4,Criti Care Insurance,0,30000,600,18
PNC3f28c63a-b599-4ba5-ac7c-ee331961d,Health care,4,Criti Care Insurance,0,30000,600,18
PNC09873323-799f-47ab-bbe6-8f2435353,Health care,4,Criti Care Insurance,0,30000,600,18
PNC7243b85f-7a8c-4a5e-9cf0-02c922ae0,Health care,4,Criti Care Insurance,0,30000,600,18
PNC95661643-be98-49d5-b538-31da579a0,Health care,6,Figma Preventive Care,0,10000,450,0
PNCfe52acf0-25af-47b0-bcbf-fa36aa373,Health care,5,Family Care Insurance,0,50000,2400,21
PNC4351dedc-2f18-43d0-975e-52a8cbdcc,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC68da29f4-45b7-4900-9bb2-410aacaab,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC49de7e24-e5e1-4ab4-8024-f9dfeb799,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC7bdf0b9c-7430-41ad-9157-d719a730f,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC254ffda4-a6ba-455d-b76d-127ef2bb8,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC0b2829d3-ce42-4b7a-b803-f2801bb0c,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCcb45cb28-a338-47ee-a065-1497cd32f,Health care,4,Criti Care Insurance,0,30000,600,18
PNC2f1791a2-61b2-4bd5-991c-ecd5e0153,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC13187836-a80d-4081-8e4a-67c2771d5,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCd1ce6536-a8c9-47f9-a9cb-744ec9f51,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCebb31741-8b64-4a7c-9869-6976ec898,Health care,5,Family Care Insurance,0,50000,2400,21
PNCb2c4f775-5a89-4ba7-9945-f83277bc4,Health care,5,Family Care Insurance,0,50000,2400,21
PNC3a7a16fb-be7b-4ffb-915a-93734bc0d,Health care,4,Criti Care Insurance,0,30000,600,18
PNC8182d862-d911-43db-b1a7-e852c35ab,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC2fd8b927-e6de-42e7-b138-ce00c69aa,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCc0b470e5-df6a-41df-a6e3-62cabb86b,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC7fb696a9-c4a7-4da2-a8b5-0ac768b4c,Health care,5,Family Care Insurance,0,50000,2400,21
PNC8e8a1906-9ddc-4be5-8dc1-0e23c1ba9,Health care,6,Figma Preventive Care,0,10000,450,0
PNC6735393b-adca-49bb-96f7-cceb8d7fd,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
PNCc91b7cf8-001c-45c0-a645-3be67fc23,Health care,5,Family Care Insurance,0,50000,2400,21
PNC861cc339-0967-4e89-bb54-205e3865a,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC991c3ef4-88b6-47d9-8ab5-678a53431,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC78742350-8ad3-4439-a305-5275cb099,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCcd35940b-ebc1-41cb-94da-086a5698d,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC97373176-0cd8-45fc-a0c4-26094eb6d,Health care,6,Figma Preventive Care,0,10000,450,0
PNCa15fe37a-af76-453b-8062-a8dfe50ec,Health care,4,Criti Care Insurance,0,30000,600,18
PNC42f76596-0806-49db-8775-5e97c2ef0,Health care,4,Criti Care Insurance,0,30000,600,18
PNC05835c54-988b-4065-8fb1-a1795db3e,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
PNCdb216ee4-6b13-4709-83eb-2d6506e99,Health care,4,Criti Care Insurance,0,30000,600,18
PNC97205920-a929-41db-8df2-276414705,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCdcb533b3-8160-4b20-b915-5e1b0f9d9,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC83c30503-35c1-4067-9a38-4e89abe48,Health care,6,Figma Preventive Care,0,10000,450,0
PNCc79a6641-a410-4b2f-9cd4-07b2d2102,Health care,4,Criti Care Insurance,0,30000,600,18
PNC0e1bd8d1-6baf-45aa-b213-759d076fc,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC117b8e6b-88c0-4301-a5f0-e37b546a8,Health care,4,Criti Care Insurance,0,30000,600,18
PNCf37be921-60f6-4991-9661-2c432687f,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC3ec31e2d-7c88-4ce4-9a44-aeb7f2719,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC39743092-424c-48b4-8e2f-dd09c6f66,Health care,4,Criti Care Insurance,0,30000,600,18
PNC6297c457-ea7d-44ab-a337-a3ff192db,Health care,4,Criti Care Insurance,0,30000,600,18
PNCf104b358-a1b7-416f-a41a-ebb5658a1,Health care,4,Criti Care Insurance,0,30000,600,18
PNC5198da48-99df-4d7f-9cf3-c339b1703,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC18498376-8c97-457f-9e9d-d0d397289,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCeb526f72-8689-4857-a5f4-5875d1f54,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC3dce04f6-97c0-4987-be65-d8d95f851,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCb3ce2eda-4f61-4c71-a24a-3b1222d8b,Health care,4,Criti Care Insurance,0,30000,600,18
PNCd172fc7a-294f-4737-95c7-d2ea30d7c,Health care,6,Figma Preventive Care,0,10000,450,0
PNCd87a6940-0736-43d0-a9dc-602d6f61c,Health care,5,Family Care Insurance,0,50000,2400,21
PNC11c03a2a-a824-4e1f-97a0-f1e85ada8,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCab88d0ea-1c65-4dd9-9342-a1e04ddb8,Health care,6,Figma Preventive Care,0,10000,450,0
PNCed780782-b453-4e71-965d-0fe36fc15,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCc7a83edd-90ad-4592-acc8-d61e4eda3,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCbfcf374b-2409-40cb-a0aa-a350f20ff,Health care,4,Criti Care Insurance,0,30000,600,18
PNCc8b83168-9562-4d6a-acbd-996d2c5d2,Health care,6,Figma Preventive Care,0,10000,450,0
PNCbcfb963c-fb5a-47ce-b26e-5ecfdfe0d,Health care,4,Criti Care Insurance,0,30000,600,18
PNCcdd740e5-168b-434b-951f-57e8d5468,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC697b7f24-ae2b-4478-bccc-6a0efd0e7,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCcd2ff618-a78b-4267-b6eb-4372ddc11,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC7c7cfb2c-aef5-4ea4-9ff3-8e3d39acf,Health care,6,Figma Preventive Care,0,10000,450,0
PNC2dd99f1c-f131-473c-abaf-5d25d1992,Health care,5,Family Care Insurance,0,50000,2400,21
PNC7fd944a5-f6be-4831-83f8-300df5e9d,Health care,6,Figma Preventive Care,0,10000,450,0
PNCffb21f94-e7eb-4e01-bd0e-e0dab2742,Health care,5,Family Care Insurance,0,50000,2400,21
PNC12c6082c-7684-4e3b-8d0c-784031453,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC7942eebd-6271-431a-9d66-29d5af39f,Health care,6,Figma Preventive Care,0,10000,450,0
PNC9b0180e4-8662-4daf-9499-2b4e41e2f,Health care,5,Family Care Insurance,0,50000,2400,21
PNC020f6c57-e464-48be-8f7e-39385302c,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC539b63fa-c033-4abf-90e1-177e0da94,Health care,4,Criti Care Insurance,0,30000,600,18
PNC533abe0b-4eef-448d-be57-78e3ebc68,Health care,5,Family Care Insurance,0,50000,2400,21
PNC3b597ea1-2684-4878-89ee-7b594095a,Health care,6,Figma Preventive Care,0,10000,450,0
PNC253b6f4f-8310-4993-998e-5d7ef6432,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC619fffa2-1ec0-4cf9-9ace-f67ae49b2,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC76e032c0-98f3-45a3-99dc-66e5f5eca,Groceries,7,Sigma HealthCare,0,5000,100,18
PNCd9d65c41-e13c-490a-b407-bf4e0f62f,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC83042fe3-4c30-4a0b-87a6-a91cbd8e7,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC59c54220-7f57-48f0-8fdc-dda972a53,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
PNC278c051b-9a47-433a-88bd-25c2cff03,Health care,5,Family Care Insurance,0,50000,2400,21
PNC1b35bbe9-647c-4d32-92f3-d710e3f9e,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC56a31856-47f8-4913-b457-7ce1caa2e,Health care,6,Figma Preventive Care,0,10000,450,0
PNCad1ce613-fece-4f55-8776-c629dcd61,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC853dd9d6-9683-42b9-a7aa-6ca23e7e4,Health care,4,Criti Care Insurance,0,30000,600,18
PNCe9d3bbd1-ee2a-4ec2-9d7e-9bf2f8d33,Health care,6,Figma Preventive Care,0,10000,450,0
PNCbdcb6e20-4a58-47be-aab8-fdbd19c31,Groceries,7,Sigma HealthCare,0,5000,100,18
PNCb4e28811-722e-422b-9ccf-c8c728a45,Health care,4,Criti Care Insurance,0,30000,600,18
PNC999eab34-b5b9-4fb2-bea2-c89fedd77,Health care,6,Figma Preventive Care,0,10000,450,0
PNCf36ce6d6-9f13-4a50-bf1b-5ece05a3e,Health care,4,Criti Care Insurance,0,30000,600,18
PNC2c98e622-d790-41e6-a6f8-64389ec86,Health care,5,Family Care Insurance,0,50000,2400,21
PNC6673f624-22e8-42aa-b052-62e6478f2,Health care,5,Family Care Insurance,0,50000,2400,21
PNCbc7b7ead-7868-4e8b-aa55-e6576fc7a,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC55fe0c32-be04-4baf-9c29-1dbabfbcc,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC8c840167-5f77-4619-be6c-8eafc9188,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCdc69b2a7-555e-4f95-8f64-9e2a91064,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC63429e0d-3751-4f62-8d77-d42c9d4ab,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCdaeffc1f-be30-4eb8-9fa2-6ab6e1be3,Health care,4,Criti Care Insurance,0,30000,600,18
PNC5d455169-d68d-4b06-859b-75edeffaa,Health care,4,Criti Care Insurance,0,30000,600,18
PNCa6ae9965-10bd-4a3e-a2b0-1c5da253f,Health care,4,Criti Care Insurance,0,30000,600,18
PNC202b08d2-7391-441e-a648-a7a1518bc,Health care,5,Family Care Insurance,0,50000,2400,21
PNC183df0f5-42b2-450f-b395-474ab8cbc,Health care,4,Criti Care Insurance,0,30000,600,18
PNC58222b7b-162e-44b2-8184-13941bf05,Health care,5,Family Care Insurance,0,50000,2400,21
PNC67eaa479-7ca5-47ac-9ce5-d8fdf9e91,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC971e686f-f8f6-4bbe-ae3e-11f230948,Groceries,7,Sigma HealthCare,0,5000,100,18
PNCed8cf82a-6668-4b0f-a9af-41e755808,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC6bc61bf4-cb16-4197-9368-1646b962d,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC0fbd3806-23ba-4de3-8629-e644474fc,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC2f3936e3-4655-4be7-b6c0-e7d83abc1,Health care,6,Figma Preventive Care,0,10000,450,0
PNC02723043-91b2-4320-9117-69b574164,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC64ad1901-73a9-48eb-a50f-012176c8a,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCb3ba4e79-a477-4961-a77c-8f657128e,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC8b93780c-3dec-4232-b31c-2b390be15,Health care,4,Criti Care Insurance,0,30000,600,18
PNCb82ebad5-868b-4b91-b55b-79fcadba0,Health care,5,Family Care Insurance,0,50000,2400,21
PNC9fdc004d-fec9-49ff-8178-af9ae89f0,Health care,6,Figma Preventive Care,0,10000,450,0
PNCccc53f03-8bf9-4235-bd5a-b7ccd553e,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC5ecec023-090b-4209-b765-2b5f3044a,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
PNC012f7fff-c8c7-4c80-9ddc-1a539f79c,Entertainment,7,Sigma HealthCare,0,5000,100,18
PNC299ec13d-4137-49dc-a340-c44ba1f60,Entertainment,7,Sigma HealthCare,0,5000,100,18
PNCc13af5d0-899e-464e-aff5-e0cb87068,Health care,4,Criti Care Insurance,0,30000,600,18
PNCe4fed135-9517-485f-bf36-3fe60264e,Health care,6,Figma Preventive Care,0,10000,450,0
PNC1617baff-7028-4958-a20c-954278c89,Health care,4,Criti Care Insurance,0,30000,600,18
PNC15748f24-5db1-40d8-98eb-86ed112dd,Health care,4,Criti Care Insurance,0,30000,600,18
PNC35ecb1eb-be7d-4861-8973-db8e5c9bd,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC0cabd8ab-2f87-430e-95b8-ab28de30f,Health care,6,Figma Preventive Care,0,10000,450,0
PNCe5ccc367-866e-400c-865b-040051f82,Health care,4,Criti Care Insurance,0,30000,600,18
PNC150d3c2a-947a-4dff-81c1-408eac3c9,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC2b289622-7199-43d1-94fc-10e97523b,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC4a0ecfb2-bbe5-4832-90dd-e9a39f134,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC7d9eacdf-3ea9-43fc-8e15-6a9aa2da3,Health care,4,Criti Care Insurance,0,30000,600,18
PNC97f647a9-9879-4fe0-a833-024868eac,Health care,5,Family Care Insurance,0,50000,2400,21
PNCa8def053-df7f-41be-828b-4881257e1,Health care,5,Family Care Insurance,0,50000,2400,21
PNC02757582-9e82-47c8-a4e9-3e57128d6,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC4bb0fc7d-809e-42ac-8d4b-049b39cad,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCa1391a7f-a803-4e5d-ad6a-069607600,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNCde484baa-27a9-459c-9097-779a67d2d,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC7f9236e9-b12d-4c8f-af3e-834c61fcd,Dinning,7,Sigma HealthCare,0,5000,100,18
PNCae5872bb-394c-44b6-ad7c-e97ec1ec9,Health care,6,Figma Preventive Care,0,10000,450,0
PNCbe22053a-c790-4589-9d6b-027c3ac87,Health care,6,Figma Preventive Care,0,10000,450,0
PNCdc43d7c6-a7ca-4448-bcd0-5ed4362a5,Health care,6,Figma Preventive Care,0,10000,450,0
PNC985467b7-ac17-4bfa-bdb5-ba292bd22,Health care,4,Criti Care Insurance,0,30000,600,18
PNC80f3258f-a2eb-40b0-a262-6b9f0c99d,Health care,6,Figma Preventive Care,0,10000,450,0
PNC1f6757f6-913f-4cbf-b785-83697b20a,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC08d42725-bde9-438b-b9f6-6b0724e1e,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCe3c4e069-1c7c-4afb-ac0c-f90eade42,Health care,4,Criti Care Insurance,0,30000,600,18
PNC4e7f2137-9d38-4b8a-90da-8d2bf1f03,Health care,4,Criti Care Insurance,0,30000,600,18
PNC482c1f44-08e1-432a-98f6-dd6c2813f,Health care,6,Figma Preventive Care,0,10000,450,0
PNCe3463428-37df-401a-9a6b-311e9d562,Health care,6,Figma Preventive Care,0,10000,450,0
PNC63e5f2b2-78f1-4b33-907e-592c46058,Health care,4,Criti Care Insurance,0,30000,600,18
PNC75158eda-b252-4d56-97ef-47d78c4ca,Health care,6,Figma Preventive Care,0,10000,450,0
PNC8234c387-a11f-4556-8db1-9912c3000,Health care,5,Family Care Insurance,0,50000,2400,21
PNCab3a7f13-f168-48ee-8690-c1e9f825d,Health care,4,Criti Care Insurance,0,30000,600,18
PNC95cb4feb-c2ed-4626-ac85-3f8c9b357,Health care,5,Family Care Insurance,0,50000,2400,21
PNC084603bc-dd3b-4f07-ab34-65f88936d,Health care,4,Criti Care Insurance,0,30000,600,18
PNC29ba915c-5b09-4def-8634-5839b2ed7,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC36fa81fb-0d58-4e54-adb0-6ee4f8147,Fuel,7,Sigma HealthCare,0,5000,100,18
PNCeaca691c-4ee8-4074-a4cd-0d6d4ce8d,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC841d5168-48a9-4d0b-9e64-6dd418b28,Health care,4,Criti Care Insurance,0,30000,600,18
PNCdf57d195-97c4-42d0-9679-d69ec2056,Health care,5,Family Care Insurance,0,50000,2400,21
PNC29763174-7fc6-462e-9246-26467f0d4,Health care,5,Family Care Insurance,0,50000,2400,21
PNC85ebde47-43f1-4755-a47a-c5e713bad,Health care,5,Family Care Insurance,0,50000,2400,21
PNC0531d33e-23ab-4313-bc91-7b8d11c32,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC5ea2b65a-9b16-4ff5-b606-be5fb6a61,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCbe572354-4302-4e21-84ca-03124e320,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCd0a85558-ad02-4c17-8d07-b1279a146,Health care,6,Figma Preventive Care,0,10000,450,0
PNC4977ee61-b102-4f9e-86c4-542efd0e5,Health care,6,Figma Preventive Care,0,10000,450,0
PNCeffa9d58-0b99-4640-b941-261f68739,Health care,6,Figma Preventive Care,0,10000,450,0
PNC53ff3a81-c1eb-47dc-835b-82e5263fd,Health care,5,Family Care Insurance,0,50000,2400,21
PNC6e78b529-7acd-43e6-a295-8239b323c,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC4124657e-36a1-4335-adf6-d3bbf1457,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC920a635f-ce9d-4c55-bc36-0e3aed576,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCf9a823cc-7a3e-4421-8378-53d9e422b,Health care,4,Criti Care Insurance,0,30000,600,18
PNC13697f11-dce5-4b76-bcf9-9cd0ea486,Health care,5,Family Care Insurance,0,50000,2400,21
PNCa49f597a-541d-4ae0-8513-80e18e47f,Health care,4,Criti Care Insurance,0,30000,600,18
PNC2e7fbb90-a112-4ab2-850f-ae2bf588e,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC04542041-4aba-4a81-bfda-e89ea0f2e,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC7f08b01c-9615-425d-94fd-e893c3a25,Health care,4,Criti Care Insurance,0,30000,600,18
PNCd61efd40-5462-4446-9140-4a8204040,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCa9b01f6b-95e5-487b-b635-299b04262,Health care,5,Family Care Insurance,0,50000,2400,21
PNC8053a70b-a610-4c92-9c42-24730161a,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC694b6e4d-a1b9-46ba-a3ad-3777adbb2,Health care,4,Criti Care Insurance,0,30000,600,18
PNC7085e521-967f-4f0b-965b-21d01a68e,Health care,4,Criti Care Insurance,0,30000,600,18
PNC43df1244-f94b-4257-a747-dd5d0d169,Health care,5,Family Care Insurance,0,50000,2400,21
PNC63223b80-eb8b-45e6-af33-4e59a92c7,Health care,6,Figma Preventive Care,0,10000,450,0
PNCb64532fb-7d1d-4b7e-a8e3-093edc313,Health care,6,Figma Preventive Care,0,10000,450,0
PNC604d92e9-939d-4a20-878f-c42ceedca,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
PNC7dbf3089-7ae3-4c87-b194-89279d5ea,Health care,5,Family Care Insurance,0,50000,2400,21
PNC5aa49a35-6c73-4cef-ac80-bf46c21bd,Health care,5,Family Care Insurance,0,50000,2400,21
PNCd99f38d7-2023-4aec-8190-80e09c26d,Health care,5,Family Care Insurance,0,50000,2400,21
PNC7cfdc4d2-d307-4c8e-8a58-c1ed67345,Health care,6,Figma Preventive Care,0,10000,450,0
PNCb34fa8a9-3b62-4103-8d78-6f8fff12d,Health care,5,Family Care Insurance,0,50000,2400,21
PNC49a24a95-c67f-47f1-8bc4-7377d977e,Health care,4,Criti Care Insurance,0,30000,600,18
PNC36c6c21c-b848-4b82-9354-7ef265b7c,Health care,6,Figma Preventive Care,0,10000,450,0
PNC93c4613e-73ad-421e-b3d0-db254dd4e,Health care,5,Family Care Insurance,0,50000,2400,21
PNCc3dd9756-96fb-4fe8-a61d-b0827f119,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCc4edd39e-ce9f-47fc-9797-e152b741f,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC67aaa801-10a4-40cf-8f04-8098955bf,Groceries,7,Sigma HealthCare,0,5000,100,18
PNC3190891d-fff8-420b-9dfa-5c7723e8e,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCa8407e5d-b599-4514-9e65-02569145c,Health care,5,Family Care Insurance,0,50000,2400,21
PNCe854c9d1-a645-456f-965b-f860e6a60,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC58d801c5-cced-4833-9bd1-9b81dbe91,Health care,6,Figma Preventive Care,0,10000,450,0
PNCa4396472-add4-4585-b42d-56d5e40d4,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC40bdc926-ae6a-4ff6-b033-76dbafa17,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC45c2942c-1314-4485-b68b-869b5867b,Health care,6,Figma Preventive Care,0,10000,450,0
PNCdc7b4785-e8fd-44a0-89d1-96f198d8f,Health care,4,Criti Care Insurance,0,30000,600,18
PNCf61cda66-be41-4831-935e-8381f3ecf,Dinning,7,Sigma HealthCare,0,5000,100,18
PNC491c6442-6836-4e7c-aabd-d50897ed8,Health care,4,Criti Care Insurance,0,30000,600,18
PNC5358e5a0-36c5-4490-a058-b70a86f21,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC7b47819c-3184-4494-8f57-8581f9a99,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC1c9b5953-850a-4b96-87c8-a659366c7,Fuel,7,Sigma HealthCare,0,5000,100,18
PNC62c6688c-06bf-4788-8afd-3e5454f7a,Health care,5,Family Care Insurance,0,50000,2400,21
PNC418e3f63-c735-432a-9896-6f6dec9b8,Health care,4,Criti Care Insurance,0,30000,600,18
PNC1d76e3e3-c8cc-423e-bdb4-ae6a3f45e,Health care,6,Figma Preventive Care,0,10000,450,0
PNCcf1d4eec-1b3a-4d5c-8cf4-da4ad80cb,Health care,5,Family Care Insurance,0,50000,2400,21
PNC47baaaa1-198f-4cd0-9a9e-058b49138,Health care,4,Criti Care Insurance,0,30000,600,18
PNC27e2583c-f84f-4151-bf84-d21be2b43,Health care,5,Family Care Insurance,0,50000,2400,21
PNC04bb3b25-de4d-420d-892b-00c9b162e,Health care,6,Figma Preventive Care,0,10000,450,0
PNC8c3c1d7b-a78f-4894-a4eb-bd22ff05c,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
PNC84f27260-e42c-4fe3-85a1-b2b5ebeca,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC2d18321e-ade4-410d-a8d8-8ff5c2636,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCd03709b8-454c-41b9-8214-f1c900783,Health care,6,Figma Preventive Care,0,10000,450,0
PNCc460954d-75c6-4870-a1df-a6fc5345f,Health care,4,Criti Care Insurance,0,30000,600,18
PNC6613d584-a12b-46f0-9beb-54fe4ae93,Health care,6,Figma Preventive Care,0,10000,450,0
PNC6c6ef4d2-3776-4920-9397-50be7663b,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCefeb599b-341e-4c94-a134-38f54f3d8,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNC8194282a-431f-4b3e-a1c7-22fe61c17,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
PNCb59e4494-bf78-4294-9804-246acc3c2,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
